id_gpu,id_occurrence,nom_document,communes,type_piece_source,lien_web_document,reference_type,reference_precise,zone_reglementaire_mentionnee,portee_geometrique,extrait_significatif,contexte_documentaire,confiance_extrait,justification,nature_occurrence,nature_juridique_piece,nature_sonore_zone,statut_verification,ocr_utilise,ocr_confiance,priorite
95d3871caefe158c101a466ab9e91c5b,1_246700488_orientations_amenagement_2_20260206.pdf,Plan Local d'Urbanisme intercommunal (PLUi) EUROMETROPOLE DE STRASBOURG,"Achenheim, Bischheim, Blaesheim, Breuschwickersheim, Eckbolsheim, Eckwersheim, Entzheim, Eschau, Fegersheim, Geispolsheim, Hangenbieten, Holtzheim, Hœnheim, Illkirch-Graffenstaden, Kolbsheim, La Wantzenau, Lampertheim, Lingolsheim, Lipsheim, Mittelhausbergen, Mundolsheim, Niederhausbergen, Oberhausbergen, Oberschaeffolsheim, Osthoffen, Ostwald, Plobsheim, Reichstett, Schiltigheim, Souffelweyersheim, Strasbourg, Vendenheim, Wolfisheim",OAP,https://www.geoportail-urbanisme.gouv.fr/api/document/95d3871caefe158c101a466ab9e91c5b/files/246700488_orientations_amenagement_2_20260206.pdf,page,page 11,,zone_specifique,Le développement d’une zone d’activités le long de la RD 45 permettra de créer un écran limitant les nuisances sonores vis à vis des habitations.,…pour permettre une optimisation de la valeur d’usages des parcelles tout en réduisant les espaces délaissés. Des emplacements de stationnement en quantité suffisante (cf normes minimales de stationnement fixées par le réglement du PLU) seront à prévoir afin d’éviter l’encombrement du domaine public. Le développement d’une zone d’activités le long de la RD 45 permettra de créer un écran limitant les nuisances sonores vis à vis des habitations. Plan Local d’Urbanisme OAP COMMUNALES SEPTEMBRE 2019 Commune de Achenheim Eurométropole de Strasbourg,totale,"Le passage établit une règle d'aménagement urbain visant à protéger les habitations des nuisances sonores routières (RD 45) via le développement d'une zone d'activités faisant écran. Cela relève bien du périmètre diagBruit (aménagement urbain en lien avec des bâtiments/habitations), et non d'une simple règle d'infrastructure de transport. La règle s'applique spécifiquement au secteur le long de la RD 45 concerné par cette OAP communale, donc portée géométrique zone_specifique.",recommandation,opposable en compatibilité,lutte_bruit_existant,validé,False,,33
95d3871caefe158c101a466ab9e91c5b,18_246700488_orientations_amenagement_2_20260206.pdf,Plan Local d'Urbanisme intercommunal (PLUi) EUROMETROPOLE DE STRASBOURG,"Achenheim, Bischheim, Blaesheim, Breuschwickersheim, Eckbolsheim, Eckwersheim, Entzheim, Eschau, Fegersheim, Geispolsheim, Hangenbieten, Holtzheim, Hœnheim, Illkirch-Graffenstaden, Kolbsheim, La Wantzenau, Lampertheim, Lingolsheim, Lipsheim, Mittelhausbergen, Mundolsheim, Niederhausbergen, Oberhausbergen, Oberschaeffolsheim, Osthoffen, Ostwald, Plobsheim, Reichstett, Schiltigheim, Souffelweyersheim, Strasbourg, Vendenheim, Wolfisheim",OAP,https://www.geoportail-urbanisme.gouv.fr/api/document/95d3871caefe158c101a466ab9e91c5b/files/246700488_orientations_amenagement_2_20260206.pdf,page,page 421,,administrative,"les bâtiments devront répondre aux exigences d'isolement acoustique conformément à la réglementation en vigueur. Les protections acoustiques permettant également d'aller au-delà des exigences réglementaires sont à privilégier (double peau, protections amovibles pour les prolongements extérieurs ...)","…route et les voies ferrées. Ainsi, le bruit et la qualité de l'air devront être pris en compte dans l'aménagement du projet (volumétrie, dispersion des nuisances, protections à mettre en place ...). Afin d'atténuer les nuisances supportées par les futurs occupants, les bâtiments devront répondre aux les bâtiments devront répondre aux exigences d'isolement acoustique conformément à la réglementation en vigueur. Les protections acoustiques permettant également d'aller au-delà des exigences réglementaires sont à privilégier (double peau, protections amovibles pour les prolongements extérieurs ...) n'émettant pas de polluants (particules PM, oxydes d'azote, ...) est à privilégier. Par ailleurs, les occupations et utilisations du sol excluront de la zone des constructions accueillant des personnes sensibles (enfants, personnes âgées, etc.). La sécurité devra être envisagée sous deux angles : d'…",totale,"Le passage impose une exigence d'isolement acoustique réglementaire pour les bâtiments et recommande d'aller au-delà des exigences standards (double peau, protections amovibles), ce qui constitue une règle autonome distincte du simple classement sonore ou PEB, applicable aux bâtiments à construire dans le secteur du projet (portée administrative faute de zone réglementaire précise).",recommandation,opposable en compatibilité,autre,validé,False,,33
95d3871caefe158c101a466ab9e91c5b,21_246700488_orientations_amenagement_2_20260206.pdf,Plan Local d'Urbanisme intercommunal (PLUi) EUROMETROPOLE DE STRASBOURG,"Achenheim, Bischheim, Blaesheim, Breuschwickersheim, Eckbolsheim, Eckwersheim, Entzheim, Eschau, Fegersheim, Geispolsheim, Hangenbieten, Holtzheim, Hœnheim, Illkirch-Graffenstaden, Kolbsheim, La Wantzenau, Lampertheim, Lingolsheim, Lipsheim, Mittelhausbergen, Mundolsheim, Niederhausbergen, Oberhausbergen, Oberschaeffolsheim, Osthoffen, Ostwald, Plobsheim, Reichstett, Schiltigheim, Souffelweyersheim, Strasbourg, Vendenheim, Wolfisheim",OAP,https://www.geoportail-urbanisme.gouv.fr/api/document/95d3871caefe158c101a466ab9e91c5b/files/246700488_orientations_amenagement_2_20260206.pdf,page,page 440,secteur Lombardie,zone_specifique,Protection du cœur d'îlot contre le bruit (par la continuité du front bâti au Nord).,"…r des îlots fondés sur une construction côté rue et une préservation marquée des cœurs d'îlots. Les secteurs Schwanau et Lombardie devront permettre la continuité urbaine avec le tissu existant du quartier de Neudorf, aussi bien le long de l'Avenue Jean Jaurès que vers les rues de Nomeny et du Grand Protection du cœur d'îlot contre le bruit (par la continuité du front bâti au Nord). permettant la double orientation Nord et Sud ; à l'Est et à l'Ouest la simple orientation sera permise). Cette transition du tissu urbain sera permise par la diminution progressive des hauteurs entre les bâtiments côté centre-ville (R+5, R+7) et ceux côté Neudorf (R+2, R+4). Les hauteurs à l'acrotèr…",totale,"Le passage impose un principe d'aménagement explicite de protection du cœur d'îlot contre le bruit, à obtenir par la continuité du front bâti au Nord dans le secteur Lombardie. C'est une règle d'urbanisme autonome liée au bruit, concernant l'implantation du bâti, donc bien dans le périmètre diagBruit.",prescription,opposable en compatibilité,autre,validé,False,,33
95d3871caefe158c101a466ab9e91c5b,30_246700488_orientations_amenagement_2_20260206.pdf,Plan Local d'Urbanisme intercommunal (PLUi) EUROMETROPOLE DE STRASBOURG,"Achenheim, Bischheim, Blaesheim, Breuschwickersheim, Eckbolsheim, Eckwersheim, Entzheim, Eschau, Fegersheim, Geispolsheim, Hangenbieten, Holtzheim, Hœnheim, Illkirch-Graffenstaden, Kolbsheim, La Wantzenau, Lampertheim, Lingolsheim, Lipsheim, Mittelhausbergen, Mundolsheim, Niederhausbergen, Oberhausbergen, Oberschaeffolsheim, Osthoffen, Ostwald, Plobsheim, Reichstett, Schiltigheim, Souffelweyersheim, Strasbourg, Vendenheim, Wolfisheim",OAP,https://www.geoportail-urbanisme.gouv.fr/api/document/95d3871caefe158c101a466ab9e91c5b/files/246700488_orientations_amenagement_2_20260206.pdf,page,page 622,RM301,zone_specifique,"Les bureaux liés aux activités des entreprises devront être orientés de sorte à ne pas être directement exposés à la RM301, afin de réduire les risques liés à la qualité de l’air et les nuisances sonores.","…ris végétal favorisera les essences locales, en lien étroit avec les fonctionnalités écologiques du site et développera au minimum deux strates végétales (arborées, arbustives ou herbacées). Les solutions d’infiltration des eaux pluviales seront privilégiées avec des matériaux naturels et connectées Les bureaux liés aux activités des entreprises devront être orientés de sorte à ne pas être directement exposés à la RM301, afin de réduire les risques liés à la qualité de l’air et les nuisances sonores. 3.4. PRISE EN COMPTE DES NUISANCES Afin de réduire l’exposition des personnes aux nuisances, les projets devront prendre en compte les enjeux de santé et de sécurité publique, au regard du bruit, notamment dans la gestion de la proximité avec la RM301 au Sud ainsi que de la qualité de l’air. Plan Lo…",totale,"Le passage impose une orientation des bâtiments (bureaux) pour réduire l'exposition aux nuisances sonores liées à la RM301, ce qui relève bien du périmètre diagBruit (règle affectant la conception des bâtiments, pas seulement l'infrastructure). Il ne s'agit pas d'un simple renvoi au classement sonore, mais d'une prescription d'orientation du bâti propre à cette OAP. La portée est limitée à la zone spécifique concernée par la proximité de la RM301.",prescription,opposable en compatibilité,autre,validé,False,,33
5ef7415de742b3e83e90bd4ca2f8e2f0,1_67482_orientations_amenagement_20230707.pdf,Plan de Sauvegarde et de Mise en Valeur (PSMV) STRASBOURG,Strasbourg,OAP,https://www.geoportail-urbanisme.gouv.fr/api/document/5ef7415de742b3e83e90bd4ca2f8e2f0/files/67482_orientations_amenagement_20230707.pdf,page,page 6,,administrative,"ment, d’améliorer la qualité de l’habitabilité. Ils œuvre. peuvent notamment porter sur l’amélioration : Ces solutions portent notamment sur : • acoustique et thermique ; • de la luminosité ; • La possibilité de création d’ouvrages d’acces- • de l’accessibilité et des circulations ; sibilité (escaliers, ascenseurs…) à l’intérieur des bâtiments, préférentiellement dans des • de la distribution. volumes et pièces de service ne présentant","…Orientation n°2 : améliorer l’haBitaBilité des esP aCes intérieurs et extérieurs INTÉRIEURS ACCESSIBILITÉ Les intérieurs des bâtiments peuvent faire l’objet Pour les immeubles existants, des solutions d’amé- de travaux et aménagements en vue, notam- lioration de l’accessibilité peuvent être mises en ment, d’améliorer la qualité de l’habitabilité. Ils œuvre. peuvent notamment porter sur l’amélioration : Ces solutions portent notamment sur : • acoustique et thermique ; • de la luminosité ; • La possibilité de création d’ouvrages d’acces- • de l’accessibilité et des circulations ; sibilité (escaliers, ascenseurs…) à l’intérieur des bâtiments, préférentiellement dans des • de la distribution. volumes et pièces de service ne présentant pas d’enjeu de conservation patrimoniale. Les aménagements réversibles doivent être pri- La création de tels ouvrages en extérieur vilégiés, lorsque les alternatives existent, afin de est autorisée en cas d’impossibilité de les préserver les ouvrages de structure historique et réaliser à l’intérieur…",faible,"Le passage mentionne que les travaux d'amélioration de l'habitabilité des intérieurs de bâtiments existants peuvent porter notamment sur l'amélioration acoustique, ce qui relève du périmètre diagBruit (bâtiments). C'est une recommandation générale, peu détaillée, mêlée à d'autres sujets (thermique, luminosité, accessibilité) dans une énumération, d'où une confiance faible sur la netteté de l'extrait.",recommandation,opposable en compatibilité,autre,validé,False,,3
5ef7415de742b3e83e90bd4ca2f8e2f0,8_67482_reglement_20230707.pdf,Plan de Sauvegarde et de Mise en Valeur (PSMV) STRASBOURG,Strasbourg,PSMV,https://www.geoportail-urbanisme.gouv.fr/api/document/5ef7415de742b3e83e90bd4ca2f8e2f0/files/67482_reglement_20230707.pdf,alinea,Article 4,,administrative,L’amélioration thermique et acoustique,"…dans leur disposition historique et avec des techniques adaptées. Les ouvrages scellés ou fixés dans les parois verticales et plafonds témoignant de dispositifs anciens de décors ou d’ouvrages techniques (potence, sonnettes, bras de lumière) sont conservés et restaurés avec les techniques adaptées. L’amélioration thermique et acoustique Renforcements Les travaux de renforcement et de consolidation autorisés, dans le respect des dispositions historiques et avec les techniques adaptées sont : • La reconstitution d’ouvrages de structure, notamment voûtes, escaliers, planchers, pan de bois*, pan de fer*, maçonnerie, s’ils sont dans un…",moyenne,"Le passage autorise explicitement, parmi les modifications possibles sur le bâti existant protégé, 'L'amélioration thermique et acoustique', ce qui constitue une règle autonome concernant l'isolation acoustique des bâtiments, dans le respect des dispositions historiques. Cette règle s'applique à l'ensemble des bâtiments concernés par ce règlement, sans zone spécifique mentionnée.",prescription,opposable en conformité,autre,validé,False,,13
5ef7415de742b3e83e90bd4ca2f8e2f0,4_67482_orientations_amenagement_20230707.pdf,Plan de Sauvegarde et de Mise en Valeur (PSMV) STRASBOURG,Strasbourg,OAP,https://www.geoportail-urbanisme.gouv.fr/api/document/5ef7415de742b3e83e90bd4ca2f8e2f0/files/67482_orientations_amenagement_20230707.pdf,page,page 26,,zone_specifique,Améliorer le confort sonore par l’introduction de végétal.,"….  Interdire l’accessibilité des véhicules et le station- en valeur. La fréquentation touristique importante du lieu induit nement. de nombreuses terrasses et espaces extérieurs des com- L’espace doit rester prioritairement voué aux déplace- merces sur l’espace public. Il est important de cadrer et Améliorer le confort sonore par l’introduction de végétal. végétal. Le maintien d’un espace dégagé offre la possibilité de créer un marché, ce qui permet, à la fois de retrouver une vocation historique de la place mais aussi, pour les habi- tants et riverains, de se la réapproprier.  Intégrer des éléments urbains de confort ou de multiservice tout en limit…",moyenne,"Le passage évoque une recommandation d'aménagement urbain visant à 'améliorer le confort sonore par l'introduction de végétal' sur une place publique spécifique. Il ne s'agit pas d'un renvoi au classement sonore ou au PEB, mais d'une règle autonome propre à l'OAP concernant cet espace particulier. La formulation est cependant coupée entre le passage et le contexte après, ce qui limite la clarté de l'extrait.",recommandation,opposable en compatibilité,autre,validé,False,,13
5ef7415de742b3e83e90bd4ca2f8e2f0,1_67482_reglement_20230707.pdf,Plan de Sauvegarde et de Mise en Valeur (PSMV) STRASBOURG,Strasbourg,PSMV,https://www.geoportail-urbanisme.gouv.fr/api/document/5ef7415de742b3e83e90bd4ca2f8e2f0/files/67482_reglement_20230707.pdf,alinea,Article 7,,administrative,"interdits. Seuls les travaux œuvrant dans le sens d’une restauration, d’une restitution de l’architecture originelle du bâtiment, 07-50 d’une mise en valeur de l’édifice, sont autorisés conformément aux dispositions du présent règlement et aux éventuelles prescriptions spécifiques portées au plan. Des modifications peuvent être autorisées dans le but de l’amélioration de l’habitabilité des locaux notamment hygiène, isolation thermique et acoustique, accessibilité, … sous conditions de ne pas alt…","…aussi s’agir d’immeubles ayant conservé suffisamment de dispositions rares pour être protégés et conservés (fenêtre à meneaux, escalier hors-œuvre, plancher à la française, …). La démolition, l’enlèvement, l’altération, la surélévation ou la modification de ces immeubles ou parties d’immeubles sont interdits. Seuls les travaux œuvrant dans le sens d’une restauration, d’une restitution de l’architecture originelle du bâtiment, 07-50 d’une mise en valeur de l’édifice, sont autorisés conformément aux dispositions du présent règlement et aux éventuelles prescriptions spécifiques portées au plan. Des modifications peuvent être autorisées dans le but de l’amélioration de l’habitabilité des locaux notamment hygiène, isolation thermique et acoustique, accessibilité, … sous conditions de ne pas alt… de valeur patrimoniale et historique. Ces dispositions s’étendent aux caves de l’immeuble, structure (murs, planchers, charpentes), escaliers, composition de l’ensemble des façades, ouvrages et éléments décoratifs intérieurs, notamment immobiliers par destination. La restauration d’une disposition d…",forte,"Le passage autorise des modifications sur des immeubles protégés dans le but d'améliorer l'habitabilité, notamment l'isolation acoustique, sous réserve de ne pas altérer les éléments patrimoniaux. Cette disposition concerne l'amélioration acoustique de bâtiments existants protégés, ce qui relève du périmètre diagBruit. La règle s'applique à toute la catégorie d'immeubles protégés concernée par le règlement, sans zone géométrique spécifique mentionnée.",recommandation,opposable en conformité,autre,validé,False,,23
5ef7415de742b3e83e90bd4ca2f8e2f0,2_67482_reglement_20230707.pdf,Plan de Sauvegarde et de Mise en Valeur (PSMV) STRASBOURG,Strasbourg,PSMV,https://www.geoportail-urbanisme.gouv.fr/api/document/5ef7415de742b3e83e90bd4ca2f8e2f0/files/67482_reglement_20230707.pdf,alinea,Article 7,,administrative,"Des modifications peuvent être autorisées dans le but de l’amélioration de l’habitabilité des locaux notamment hygiène, isolation thermique et acoustique, accessibilité, … sous conditions de ne pas altérer des éléments de valeur patrimoniale et historique.","…ppartenant à l’immeuble par nature ou destination. Leur maintien en place et leur restauration devront être assurés dans les mêmes conditions que les éléments extérieurs. Des modifications peuvent être autorisées dans le but de l’amélioration de l’habitabilité des locaux notamment hygiène, isolation Des modifications peuvent être autorisées dans le but de l’amélioration de l’habitabilité des locaux notamment hygiène, isolation thermique et acoustique, accessibilité, … sous conditions de ne pas altérer des éléments de valeur patrimoniale et historique. Les immeubles concernés ont un intérêt par la façade urbaine qu’ils constituent, leur gabarit, leur composition, leur typologie et les perspectives qu’ils encadrent. 07-52 La démolition est interdite sauf mention particulière figurant au document graphique. Les modifications autorisées contribuent à…",forte,"Le passage autorise des modifications intérieures pour améliorer l'habitabilité des locaux, notamment l'isolation acoustique, sous réserve de préserver les éléments patrimoniaux. C'est une règle liée aux bâtiments (isolation acoustique intérieure), donc dans le périmètre diagBruit, mais formulée comme une autorisation générale plutôt qu'une prescription stricte.",recommandation,opposable en conformité,autre,validé,False,,23
5ef7415de742b3e83e90bd4ca2f8e2f0,3_67482_reglement_20230707.pdf,Plan de Sauvegarde et de Mise en Valeur (PSMV) STRASBOURG,Strasbourg,PSMV,https://www.geoportail-urbanisme.gouv.fr/api/document/5ef7415de742b3e83e90bd4ca2f8e2f0/files/67482_reglement_20230707.pdf,alinea,Article 7,,administrative,"Des modifications peuvent être autorisées dans le but de l’amélioration de l’habitabilité des locaux notamment hygiène, isolation thermique et acoustique, accessibilité, … sous conditions de ne pas altérer des éléments de valeur patrimoniale et historique.","…t les perspectives qu’ils encadrent. 07-52 La démolition est interdite sauf mention particulière figurant au document graphique. Les modifications autorisées contribuent à la mise en valeur du bâtiment et de l’ensemble urbain dont il fait partie. Des modifications peuvent être autorisées dans le but Des modifications peuvent être autorisées dans le but de l’amélioration de l’habitabilité des locaux notamment hygiène, isolation thermique et acoustique, accessibilité, … sous conditions de ne pas altérer des éléments de valeur patrimoniale et historique. 07-53 dans leur disposition d’origine, restitués ou construits dans le cas de manque ou de prolongement de front bâti. Cette légende concerne également les façades principales protégées au titre du PSMV pour leur caractère remarquable, notamment par la conservation de l’ensemble des dispositions anc…",forte,"Le passage autorise des modifications de bâtiments existants visant à améliorer l'habitabilité des locaux, notamment l'isolation acoustique, sous réserve de préserver les éléments patrimoniaux. Cela concerne directement les bâtiments (périmètre diagBruit) et constitue une règle autonome (possibilité de travaux d'isolation acoustique encadrée), distincte du classement sonore ou du PEB.",recommandation,opposable en conformité,autre,validé,False,,23
5ef7415de742b3e83e90bd4ca2f8e2f0,4_67482_reglement_20230707.pdf,Plan de Sauvegarde et de Mise en Valeur (PSMV) STRASBOURG,Strasbourg,PSMV,https://www.geoportail-urbanisme.gouv.fr/api/document/5ef7415de742b3e83e90bd4ca2f8e2f0/files/67482_reglement_20230707.pdf,alinea,Article 4,,administrative,Le remplacement d’une menuiserie est autorisé à l’identique des dispositions historiques et en cohérence avec la datation de la façade : • en raison de l’état de dégradation de la menuiserie existante et du besoin d’amélioration thermique et acoustique,"…menuiserie sont : lexique annexé • La modification d’une porte sur gonds pour repose dans un cadre dans le cas d’absence de dégagement formant un sas thermique. Le cadre dormant devra être le plus discret possible. • La modification pour motorisation. Les dispositifs de motorisation sont dissimulés. Le remplacement d’une menuiserie est autorisé à l’identique des dispositions historiques et en cohérence avec la datation de la façade : • en raison de l’état de dégradation de la menuiserie existante et du besoin d’amélioration thermique et acoustique • pour restituer un état historique connu afin de requalifier une façade, notamment une double menuiserie extérieure, ou intérieure. La restitution du matériau, du dessin et des profils des dispositions historiques est imposée. Création de menuiserie La création d’une menuiserie est autorisée : • po…",forte,"Le passage autorise le remplacement d'une menuiserie ancienne à l'identique en cas de besoin d'amélioration acoustique, ce qui constitue une règle relative aux bâtiments (menuiseries) et à leur isolement phonique, dans le périmètre diagBruit. Il ne s'agit pas d'un renvoi au classement sonore ou au PEB, mais d'une prescription patrimoniale propre au PSMV encadrant les travaux d'amélioration acoustique des menuiseries.",prescription,opposable en conformité,autre,validé,False,,23
5ef7415de742b3e83e90bd4ca2f8e2f0,6_67482_reglement_20230707.pdf,Plan de Sauvegarde et de Mise en Valeur (PSMV) STRASBOURG,Strasbourg,PSMV,https://www.geoportail-urbanisme.gouv.fr/api/document/5ef7415de742b3e83e90bd4ca2f8e2f0/files/67482_reglement_20230707.pdf,alinea,Article 4,,administrative,"Le remplacement et la modification peuvent être autorisés pour mise aux normes vis-à-vis de la sécurité du public, de l’amélioration thermique et acoustique, dans le respect de la composition architecturale*, des matériaux et des dispositions décoratives et structurelles historiques.","…nt correspondre aux dispositions historiques. 1.5 Ouvrage en surplomb * Les ouvrages en surplomb* des immeubles de type A (07-50), B (07-52) et sur les façades protégées (07-53) sont conservés et restaurés. La restitution est autorisée selon des dispositions structurelles et décoratives historiques. Le remplacement et la modification peuvent être autorisés pour mise aux normes vis-à-vis de la sécurité du public, de l’amélioration thermique et acoustique, dans le respect de la composition architecturale*, des matériaux et des dispositions décoratives et structurelles historiques. d’origine de la construction de l’ouvrage, est imposée. 1.5.1 Balcons Modification des balcons existants Sont autorisées, sur les immeubles de type A (07-50) et sur les façades protégées (07-53) en cohérence avec la composition architecturale* et les dispositions historiques : • La réalisation d’une…",forte,"Le passage autorise le remplacement/modification d'ouvrages en surplomb (balcons, éléments de façade) pour mise aux normes en matière d'amélioration acoustique, sous réserve de respecter la composition architecturale historique. C'est une règle liée à l'amélioration acoustique des bâtiments existants, dans le périmètre diagBruit, applicable à l'ensemble du document (pas de zone spécifique mentionnée).",prescription,opposable en conformité,autre,validé,False,,23
5ef7415de742b3e83e90bd4ca2f8e2f0,7_67482_reglement_20230707.pdf,Plan de Sauvegarde et de Mise en Valeur (PSMV) STRASBOURG,Strasbourg,PSMV,https://www.geoportail-urbanisme.gouv.fr/api/document/5ef7415de742b3e83e90bd4ca2f8e2f0/files/67482_reglement_20230707.pdf,alinea,Article 4,,administrative,Le remplacement des profils et des verres pour une amélioration thermique et acoustique est autorisé selon les dispositions historiques.,"…res dont la surface est supérieure à 1 m² sont redivisées par un ou plusieurs petits bois dans le sens de la plus grande longueur. Le verre est transparent et incolore. Les verrières des immeubles de type A (07-50) et B (07-52) sont conservées ou restaurées conformément aux dispositions historiques. Le remplacement des profils et des verres pour une amélioration thermique et acoustique est autorisé selon les dispositions historiques. Les descentes d’eaux pluviales sont disposées aux extrémités des façades ou selon un rythme respectant la composition architecturale* de la façade. Les boîtes à eau* en façade sont autorisées, s’il s’agit d’une disposition historique. Les dauphins* en partie basse sont en fonte et peints dans le ton…",forte,"Le passage autorise le remplacement des profils et des verres des menuiseries pour une amélioration acoustique (en plus de thermique), sous réserve du respect des dispositions historiques. Ceci concerne des bâtiments existants (immeubles protégés au PSMV) et relève donc bien du périmètre diagBruit, il s'agit d'une règle autonome relative à l'isolation acoustique des façades, non liée au classement sonore ou au PEB.",prescription,opposable en conformité,autre,validé,False,,23
5ef7415de742b3e83e90bd4ca2f8e2f0,2_67482_orientations_amenagement_20230707.pdf,Plan de Sauvegarde et de Mise en Valeur (PSMV) STRASBOURG,Strasbourg,OAP,https://www.geoportail-urbanisme.gouv.fr/api/document/5ef7415de742b3e83e90bd4ca2f8e2f0/files/67482_orientations_amenagement_20230707.pdf,page,page 19,,zone_specifique,"rains, notamment des familles. clable en réorganisant les entrées/sorties du parc  Limiter et/ou réduire la vitesse des flux de véhi- et en les connectant avec les accès extérieurs. cules afin d’améliorer la qualité de l’air et de limi-  Créer les continuités du parc vers les jardins ter les nuisances sonores, ouvriers et les cheminements doux connexes et  Repenser la continuité du parc vers les jardins","…oderniser et adapter les équipements dans le  Limiter la vitesse des véhicules et le trafic, jardin pour favoriser la fréquentation et l’usage du  Conforter les continuités vertes et les renforcer, parc, ce qui participe à la qualité de vie des rive-  Offrir une bonne perméabilité piétonne et cy- rains, notamment des familles. clable en réorganisant les entrées/sorties du parc  Limiter et/ou réduire la vitesse des flux de véhi- et en les connectant avec les accès extérieurs. cules afin d’améliorer la qualité de l’air et de limi-  Créer les continuités du parc vers les jardins ter les nuisances sonores, ouvriers et les cheminements doux connexes et  Repenser la continuité du parc vers les jardins l’intégrer dans un projet global connecté avec ouvriers nord et les cheminements doux connexes.  Maintenir une perméabilité importante, Schiltigheim.  Désenclaver la partie nord du parc vers l’extérieur  Reconnecter le parc avec le canal et avec ses du PSMV, notamment dans le cadre du projet de b…",forte,"Le passage recommande de limiter/réduire la vitesse des flux de véhicules afin de limiter les nuisances sonores dans le cadre de l'aménagement d'un parc urbain. Cette mesure vise l'aménagement urbain (réorganisation des entrées/sorties, cheminements) et non uniquement une infrastructure de transport isolée, donc elle relève du périmètre diagBruit. La portée est limitée à la zone du parc concerné par cette OAP, qui n'a pas de contour administratif générique.",recommandation,opposable en compatibilité,lutte_bruit_existant,validé,False,,23
5ef7415de742b3e83e90bd4ca2f8e2f0,3_67482_orientations_amenagement_20230707.pdf,Plan de Sauvegarde et de Mise en Valeur (PSMV) STRASBOURG,Strasbourg,OAP,https://www.geoportail-urbanisme.gouv.fr/api/document/5ef7415de742b3e83e90bd4ca2f8e2f0/files/67482_orientations_amenagement_20230707.pdf,page,page 22,,zone_specifique,"maintenir le jardin comme lieu de confort, calme, et rafraîchissement","…ncernent tant le patrimoine bâti que l’espace paysager. La dégradation du site, notamment due à l’usage du lieu néces- site de trouver aujourd’hui le bon équilibre entre usage / conservation et valorisation. Le secteur représente également un fort enjeu écologique par son rôle de poumon vert au cœur maintenir le jardin comme lieu de confort, calme, et rafraîchissement Nb : Le par cet les clôtures sont partiellement protégés au titre des monuments historiques. J Destination du site J ComPosition du ParC J Paysage et environnement  Conservation de la mission d’enseignement et de  Préservation et mise en valeur de l’esprit du lieu  Préservation et mise en valeur…",forte,"Le passage évoque la préservation du jardin comme 'lieu de confort, calme, et rafraîchissement', ce qui constitue une recommandation de préservation d'une zone calme dans le cadre d'une OAP sur un site patrimonial précis (jardin/parc), donc à portée géométrique spécifique et non un simple renvoi au classement sonore ou au PEB.",recommandation,opposable en compatibilité,preservation_zone_calme,validé,False,,23
5ef7415de742b3e83e90bd4ca2f8e2f0,5_67482_reglement_20230707.pdf,Plan de Sauvegarde et de Mise en Valeur (PSMV) STRASBOURG,Strasbourg,PSMV,https://www.geoportail-urbanisme.gouv.fr/api/document/5ef7415de742b3e83e90bd4ca2f8e2f0/files/67482_reglement_20230707.pdf,alinea,Article 4,,administrative,"pour l’amélioration thermique et acoustique du bâtiment, par la pose d’une double menuiserie intérieure (porte ou fenêtre)","…ité et le remplacement de verre. Remplacement Le remplacement d’une menuiserie est autorisé à l’identique des dispositions historiques et en cohérence avec la datation de la façade : • en raison de l’état de dégradation de la menuiserie existante et du besoin d’amélioration thermique et acoustique ; pour l’amélioration thermique et acoustique du bâtiment, par la pose d’une double menuiserie intérieure (porte ou fenêtre) conditions de ne pas dégrader ou supprimer des décors intérieurs. Le dessin de la menuiserie neuve doit être cohérent avec celui de la menuiserie extérieure. • pour l’amélioration thermique du bâtiment par la pose d’une double menuiserie extérieure selon un modèle historique et appliqué sur toutes l…",totale,"Le passage autorise la création de menuiseries (double menuiserie intérieure ou extérieure) pour l'amélioration acoustique du bâtiment, dans le cadre d'un règlement PSMV sur les modifications de façades. Cette règle concerne bien les bâtiments (menuiseries) et non une infrastructure de transport, elle relève donc pleinement du périmètre diagBruit avec une confiance forte à totale.",prescription,opposable en conformité,autre,validé,False,,33
