id_gpu,id_occurrence,type_piece_source,lien_web_document,reference_type,reference_precise,zone_reglementaire_mentionnee,portee_geometrique,extrait_significatif,contexte_documentaire,confiance_extrait,justification,nature_occurrence,nature_juridique_piece,nature_sonore_zone,statut_verification,ocr_utilise,ocr_confiance,date_traitement
171518c6d5441a4ad41c30cf32dbe4ca,2_200067874_padd_20260427.pdf,PADD,https://www.geoportail-urbanisme.gouv.fr/api/document/171518c6d5441a4ad41c30cf32dbe4ca/files/200067874_padd_20260427.pdf,page,page 23,,administrative,"l’air des activités humaines, végétaliser des espaces concernées et diminuer l’exposition des biens urbains, … et des personnes. L’atteinte de cet objectif passe ` Prioriser le confort acoustique notamment en lien par le choix de l’urbanisation, la limitation de avec l’exposition des personnes les plus fragiles la constructibilité, ou encore des dispositifs de (enfants, personnes âgées...) lors de la création protection/adaptation, …","…’artificialisation des berges, maintien de du développement des modes de transports reculs de construction, … électriques, prendre en compte les infrastructures ` Étendre la connaissance du risque de coulées générant le plus de nuisances, limiter l’impact sur d’eau boueuses à l’ensemble des communes l’air des activités humaines, végétaliser des espaces concernées et diminuer l’exposition des biens urbains, … et des personnes. L’atteinte de cet objectif passe ` Prioriser le confort acoustique notamment en lien par le choix de l’urbanisation, la limitation de avec l’exposition des personnes les plus fragiles la constructibilité, ou encore des dispositifs de (enfants, personnes âgées...) lors de la création protection/adaptation, … de nouveaux équipements dédiés. En agissant sur la pollution des milieux En conservant des espaces de respiration ` Prendre en compte les anciens sites pollués, à l’intérieur des tissus bâtis et en renforçant de pollutions historiques, et conditionner la nature la présence végétale des projets sur c…",forte,"Le PADD recommande de prioriser le confort acoustique, notamment en lien avec l'exposition des personnes fragiles, via le choix de l'urbanisation, la limitation de la constructibilité ou des dispositifs de protection/adaptation. Cela concerne directement l'urbanisation et les bâtiments (équipements dédiés aux personnes fragiles), donc relève du périmètre diagBruit. Aucune zone réglementaire précise n'est mentionnée, la règle s'applique donc à l'ensemble du territoire couvert par le PADD. La formulation reste orientée orientation générale de PADD, donc confiance forte mais pas totale.",recommandation,non opposable,lutte_bruit_existant,validé,False,,2026-08-26
171518c6d5441a4ad41c30cf32dbe4ca,1_200067874_reglement_20260427.pdf,règlement écrit,https://www.geoportail-urbanisme.gouv.fr/api/document/171518c6d5441a4ad41c30cf32dbe4ca/files/200067874_reglement_20260427.pdf,alinea,Article 6,,administrative,"A moins que les climatiseurs et pompes à chaleur soient coffrés par un dispositif d’isolation sonore, ils doivent être implantés à une distance suffisante de la limite séparative de manière à limiter les nuisances vis-à-vis de la propriété voisine.","…ttres, etc.) doit être intégrée dans le volume de la construction ou dans la clôture en s’implantant selon une logique de dissimulation qui tienne compte des modénatures et des matériaux constitutifs. 7. Ces installations techniques peuvent également s’implanter au sol (par exemple les paraboles) si A moins que les climatiseurs et pompes à chaleur soient coffrés par un dispositif d’isolation sonore, ils doivent être implantés à une distance suffisante de la limite séparative de manière à limiter les nuisances vis-à-vis de la propriété voisine. des bâtiments, en saillie sur les balcons ou en dépassant leur hauteur de faîtage. Leur installation est toutefois autorisée sur les toitures terrasses.",totale,"Le passage impose une distance minimale d'implantation des climatiseurs et pompes à chaleur par rapport aux limites séparatives, sauf coffrage acoustique, afin de limiter les nuisances sonores pour le voisinage. Il s'agit d'une règle autonome de construction (équipements techniques de bâtiment) relevant du périmètre diagBruit, sans limite spatiale précisée donc portée administrative.",prescription,opposable en conformité,lutte_bruit_existant,validé,False,,2026-08-26
171518c6d5441a4ad41c30cf32dbe4ca,2_200067874_reglement_20260427.pdf,règlement écrit,https://www.geoportail-urbanisme.gouv.fr/api/document/171518c6d5441a4ad41c30cf32dbe4ca/files/200067874_reglement_20260427.pdf,alinea,"Article 6, alinéa 1",secteurs de nuisance acoustique,zone_specifique,"Les constructions nouvelles à usage d’habitation, implantées dans les secteurs de nuisance acoustique à condition que les bâtiments soient insonorisés conformément aux conditions prévues par les dispositions réglementaires en matière d’urbanisme, de construction et d’habitation.","…on est inférieur à la surface minimum exigée dans les orientations d’aménagements et de programmation, celui-ci peut néanmoins être urbanisé à condition de couvrir intégralement les terrains restants ; - que la réalisation de l’opération soit compatible avec les principes édités par les orientations Les constructions nouvelles à usage d’habitation, implantées dans les secteurs de nuisance acoustique à condition que les bâtiments soient insonorisés conformément aux conditions prévues par les dispositions réglementaires en matière d’urbanisme, de construction et d’habitation. aménagements liés à l’accessibilité des berges des cours d’eau, y compris sur les terrains couverts par la trame graphique « cortège végétal à préserver ou à créer », et dans les marges de recul. SECTION B – VOLUMETRIE ET IMPLANTATION DES CONSTRUCTIONS",forte,"Le passage impose une condition d'insonorisation des constructions nouvelles à usage d'habitation dans les secteurs de nuisance acoustique. Il ne s'agit pas d'un simple renvoi au classement sonore ou au PEB explicitement nommé, mais d'une condition d'urbanisation autonome fixée par le règlement lui-même conditionnant la constructibilité à l'insonorisation, ce qui en fait une règle propre au document d'urbanisme même si elle renvoie aux dispositions réglementaires générales en matière de construction. La zone concernée (secteurs de nuisance acoustique) n'a pas de contour automatiquement disponible, d'où une portée zone_specifique.",prescription,opposable en conformité,lutte_bruit_existant,validé,False,,2026-08-26
171518c6d5441a4ad41c30cf32dbe4ca,1_200067874_orientations_amenagement_1_20260427.pdf,OAP,https://www.geoportail-urbanisme.gouv.fr/api/document/171518c6d5441a4ad41c30cf32dbe4ca/files/200067874_orientations_amenagement_1_20260427.pdf,alinea,Article L,"secteur formé par l'ilot des rues des Mirabelliers, du Sablé, des Cerisiers et des Vignes",zone_specifique,"Les nouveaux aménagements, constructions et installations, au travers de leur implantation, de leur organisation spatiale, de l’adéquation des formes urbaines, ou encore par des choix techniques doivent être conçus de manière à limiter l’exposition des populations à la pollution atmosphérique et aux nuisances sonore.","…'ilot formé par les rues des Mirabelliers, du Sablé, des Cerisiers et des Vignes. Ce secteur couvre une superficie de 0,4 hectare. Orientations relatives à la structuration et programmation urbaine du secteur Les nouveaux aménagements, constructions et installations, au travers de leur implantation, Les nouveaux aménagements, constructions et installations, au travers de leur implantation, de leur organisation spatiale, de l’adéquation des formes urbaines, ou encore par des choix techniques doivent être conçus de manière à limiter l’exposition des populations à la pollution atmosphérique et aux nuisances sonore. L’aménagement du secteur devra préserver les arbres fruitiers existants et, ou bien assurer leur remplacement par des plantations en nombre équivalent. Les aménagements paysagers privilégieront des essences végétales variées et l’emploi d’essences locales, notamment d’arbres fruitiers, afin de renfo…",forte,"Le passage prescrit que les nouveaux aménagements, constructions et installations soient conçus (implantation, organisation spatiale, formes urbaines, choix techniques) pour limiter l'exposition des populations aux nuisances sonores dans ce secteur d'OAP. Il s'agit d'une orientation d'urbanisme propre à ce secteur, non d'un simple renvoi au classement sonore ou au PEB, et elle concerne bien les bâtiments/aménagements urbains, donc dans le périmètre diagBruit.",recommandation,opposable en compatibilité,autre,validé,False,,2026-08-26
171518c6d5441a4ad41c30cf32dbe4ca,2_200067874_orientations_amenagement_1_20260427.pdf,OAP,https://www.geoportail-urbanisme.gouv.fr/api/document/171518c6d5441a4ad41c30cf32dbe4ca/files/200067874_orientations_amenagement_1_20260427.pdf,alinea,Article L,,zone_specifique,"Dans les secteurs soumis aux émissions sonores et atmosphériques issues des activités voisines et des infrastructures de transport, la conception des aménagements et des constructions devra veiller à limiter l’exposition des futurs occupants.","…de l’Industrie. Sa superficie est de 2,9 hectares. Orientations relatives à la structuration et programmation urbaine du secteur La nouvelle opération comportera un habitat diversifié. L’habitat collectif sera préférentiellement situé à l’ouest de la rue de l’Industrie, alors que l’habitat dense ou Dans les secteurs soumis aux émissions sonores et atmosphériques issues des activités voisines et des infrastructures de transport, la conception des aménagements et des constructions devra veiller à limiter l’exposition des futurs occupants. voisines et des infrastructures de transport, la conception des aménagements et des constructions devra veiller à limiter l’exposition des futurs occupants. Orientations relatives à la trame viaire Le site bénéficie d’accès existants via la rue de l’Industrie et la rue de la Division Leclerc. Toutef…",forte,"Le passage prescrit que dans les secteurs soumis aux émissions sonores (activités voisines et infrastructures de transport), la conception des aménagements et constructions doit limiter l'exposition des futurs occupants au bruit. Il ne s'agit pas d'un simple renvoi au classement sonore ou au PEB, mais d'une orientation propre à ce secteur d'OAP visant la conception des bâtiments et aménagements. La portée est limitée à ce secteur spécifique de l'OAP (2,9 hectares, rue de l'Industrie).",recommandation,opposable en compatibilité,lutte_bruit_existant,validé,False,,2026-08-26
171518c6d5441a4ad41c30cf32dbe4ca,3_200067874_orientations_amenagement_1_20260427.pdf,OAP,https://www.geoportail-urbanisme.gouv.fr/api/document/171518c6d5441a4ad41c30cf32dbe4ca/files/200067874_orientations_amenagement_1_20260427.pdf,alinea,Article L,,administrative,"Dans les secteurs soumis aux émissions sonores et atmosphériques issues des activités voisines et des infrastructures de transport, la conception des aménagements et des constructions devra veiller à limiter l’exposition des futurs occupants.","…. La superficie du secteur d’urbanisation est de 16.1 hectares. Orientations relatives à la structuration et programmation urbaine du secteur Le secteur sera urbanisé via un projet d’aménagement portant sur la totalité de sa superficie. La nouvelle urbanisation sera à dominante d’habitat diversifié. Dans les secteurs soumis aux émissions sonores et atmosphériques issues des activités voisines et des infrastructures de transport, la conception des aménagements et des constructions devra veiller à limiter l’exposition des futurs occupants. jonction avec la rue du Plan d’Eau, reliée à l’avenue de Strasbourg par un giratoire. L’opération sera traversée par des liaisons en modes actifs. Les liaisons douces à aménager devront être conçues de manière à assurer leur connexion avec le réseau de mobilité douce, s’il existe en périphérie imméd…",forte,"Le passage impose que la conception des aménagements et constructions dans les secteurs exposés aux émissions sonores (activités voisines et infrastructures de transport) limite l'exposition des futurs occupants. Il ne s'agit pas d'un simple renvoi au classement sonore/PEB déjà traité ailleurs, mais d'une orientation d'aménagement autonome concernant la conception des bâtiments et projets urbains, donc dans le périmètre diagBruit. Aucune limite spatiale précise n'étant donnée (pas de zone réglementaire nommée), la portée est considérée comme administrative.",recommandation,opposable en compatibilité,autre,validé,False,,2026-08-26
171518c6d5441a4ad41c30cf32dbe4ca,4_200067874_orientations_amenagement_1_20260427.pdf,OAP,https://www.geoportail-urbanisme.gouv.fr/api/document/171518c6d5441a4ad41c30cf32dbe4ca/files/200067874_orientations_amenagement_1_20260427.pdf,alinea,Article L,,zone_specifique,"Dans les secteurs soumis aux émissions sonores et atmosphériques issues des activités voisines et des infrastructures de transport, la conception des aménagements et des constructions devra veiller à limiter l’exposition des futurs occupants.","…usagers du train, qui n’a pas vocation à être accessible au public, doit toutefois bénéficier d’un traitement qualitatif. Les nouvelles constructions doivent s’accorder au paysage urbain et architectural du quartier existant et dans lequel elles doivent s’insérer de manière cohérente et harmonieuse. Dans les secteurs soumis aux émissions sonores et atmosphériques issues des activités voisines et des infrastructures de transport, la conception des aménagements et des constructions devra veiller à limiter l’exposition des futurs occupants. l’interface entre la passerelle du PEM et le parking silo. La programmation de cet espace public prévoit des aménagements liés à la vocation multimodale attendue, notamment des arrêts de bus et des aires de stationnement de courte durée de type « dépose minute ». Par ailleurs, l’évolution du secteur…",forte,"Le passage énonce une règle autonome (non liée au classement sonore ou au PEB) demandant, dans les secteurs exposés aux émissions sonores et atmosphériques des activités voisines et infrastructures de transport, de concevoir les aménagements et constructions pour limiter l'exposition des futurs occupants. Cela concerne bien les bâtiments et l'aménagement urbain, donc dans le périmètre diagBruit. La portée est limitée aux secteurs concernés par ces nuisances (pas nécessairement tout le territoire), d'où zone_specifique.",recommandation,opposable en compatibilité,autre,validé,False,,2026-08-26
171518c6d5441a4ad41c30cf32dbe4ca,5_200067874_orientations_amenagement_1_20260427.pdf,OAP,https://www.geoportail-urbanisme.gouv.fr/api/document/171518c6d5441a4ad41c30cf32dbe4ca/files/200067874_orientations_amenagement_1_20260427.pdf,alinea,Article L,,zone_specifique,"Dans les secteurs soumis aux émissions sonores et atmosphériques issues des activités voisines et des infrastructures de transport, la conception des aménagements et des constructions devra veiller à limiter l’exposition des futurs occupants.","…s opérations d’habitat doivent comporter un minimum de 25 % de logements aidés. Le nord du secteur où est implanté le supermarché, est privilégié pour l’accueil d’un nouvel équipement d’intérêt collectif. La requalification du Pôle Gares prévoit la relocalisation de la gare routière aux abords de la Dans les secteurs soumis aux émissions sonores et atmosphériques issues des activités voisines et des infrastructures de transport, la conception des aménagements et des constructions devra veiller à limiter l’exposition des futurs occupants. constructions devra veiller à limiter l’exposition des futurs occupants. Orientations relatives à la trame viaire et aux fonctions du Pôle d’échange multimodal Le réseau viaire s’appuie sur les voies existantes pour organiser les circulations véhiculaires et développer de nouveaux aménagements pour…",forte,"Le passage prescrit que dans les secteurs soumis aux émissions sonores (et atmosphériques) issues des activités voisines et des infrastructures de transport, la conception des aménagements et constructions doit limiter l'exposition des futurs occupants. Il ne s'agit pas d'un simple renvoi au classement sonore ou au PEB, mais d'une orientation de conception urbaine visant à limiter l'exposition au bruit, ce qui relève bien du périmètre diagBruit. La zone concernée n'est pas une zone réglementaire nommée mais un secteur identifié dans l'OAP (secteurs soumis aux émissions sonores), donc portée géométrique spécifique.",recommandation,opposable en compatibilité,lutte_bruit_existant,validé,False,,2026-08-26
171518c6d5441a4ad41c30cf32dbe4ca,6_200067874_orientations_amenagement_1_20260427.pdf,OAP,https://www.geoportail-urbanisme.gouv.fr/api/document/171518c6d5441a4ad41c30cf32dbe4ca/files/200067874_orientations_amenagement_1_20260427.pdf,alinea,Article L,,zone_specifique,"soin particulier doit être porté sur la qualité architecturale des façades des constructions donnant sur le boulevard. Dans les secteurs soumis aux émissions sonores et atmosphériques issues des activités voisines et des infrastructures de transport, la conception des aménagements et des constructions devra veiller à limiter l’exposition des futurs occupants. Les futures opérations d’habitat doivent comporter un minimum de 25 % de logements aidés.","…partie ouest du site. Les constructions édifiées en bordure du boulevard Louise-Amélie Leblois forment un front urbain continu et privilégient des formes urbaines denses. Les nouveaux édifices doivent contribuer à structurer la silhouette urbaine et la limite bâtie au sud de la ville. En ce sens, un soin particulier doit être porté sur la qualité architecturale des façades des constructions donnant sur le boulevard. Dans les secteurs soumis aux émissions sonores et atmosphériques issues des activités voisines et des infrastructures de transport, la conception des aménagements et des constructions devra veiller à limiter l’exposition des futurs occupants. Les futures opérations d’habitat doivent comporter un minimum de 25 % de logements aidés. Orientations relatives à la trame viaire La desserte routière du futur quartier est assurée exclusivement depuis le boulevard Louise- Amélie Leblois. Il est également desservi par des aménagements piétons-cycles qui longent le boulevard. Une nouvelle liaison nord-sud à usage des mobilités actives co…",forte,"Le passage impose que la conception des aménagements et constructions veille à limiter l'exposition des futurs occupants aux émissions sonores et atmosphériques issues des activités voisines et infrastructures de transport, dans les secteurs concernés. Il ne s'agit pas d'un simple renvoi au classement sonore ou au PEB (aucune mention explicite de ces dispositifs), mais d'une exigence de conception propre au document d'urbanisme visant les bâtiments et aménagements eux-mêmes. La portée est limitée aux secteurs soumis à ces émissions, ce qui correspond à une zone spécifique non cartographiée automatiquement.",prescription,opposable en compatibilité,lutte_bruit_existant,validé,False,,2026-08-26
171518c6d5441a4ad41c30cf32dbe4ca,7_200067874_orientations_amenagement_1_20260427.pdf,OAP,https://www.geoportail-urbanisme.gouv.fr/api/document/171518c6d5441a4ad41c30cf32dbe4ca/files/200067874_orientations_amenagement_1_20260427.pdf,alinea,Article L,,zone_specifique,"Dans les secteurs soumis aux émissions sonores et atmosphériques issues des activités voisines et des infrastructures de transport, la conception des aménagements et des constructions devra veiller à limiter l’exposition des futurs occupants.","…s nouvelles opérations de constructions au contact des tissus urbains existants composés de maisons individuelles. Cette programmation permet de garantir une cohérence d’échelle avec les quartiers pavillonnaires existants situés d’une part, rue du Colonel Paulus et, d’autre part, route de Weitbruch. Dans les secteurs soumis aux émissions sonores et atmosphériques issues des activités voisines et des infrastructures de transport, la conception des aménagements et des constructions devra veiller à limiter l’exposition des futurs occupants. nouveau quartier. Cette voie, véritable colonne vertébrale du secteur, sera complétée par un axe structurant assurant la desserte interne du futur quartier et créant une liaison inter quartier dans le sens ouest-est, de part et d’autre du boulevard. Ce nouvel axe se connecte à l’ouest sur la rue du…",forte,"Le passage prescrit une prise en compte des nuisances sonores (et atmosphériques) issues des activités voisines et infrastructures de transport dans la conception des aménagements et constructions, afin de limiter l'exposition des futurs occupants. Cette règle concerne bien les bâtiments et l'aménagement urbain (pas uniquement l'infrastructure elle-même), et s'applique aux secteurs concernés de l'OAP, donc portée géométrique spécifique à la zone d'OAP.",recommandation,opposable en compatibilité,autre,validé,False,,2026-08-26
171518c6d5441a4ad41c30cf32dbe4ca,8_200067874_orientations_amenagement_1_20260427.pdf,OAP,https://www.geoportail-urbanisme.gouv.fr/api/document/171518c6d5441a4ad41c30cf32dbe4ca/files/200067874_orientations_amenagement_1_20260427.pdf,alinea,Article L,"secteurs soumis aux émissions sonores et atmosphériques issues des activités voisines et des infrastructures de transport (nord-est du site, route de Marienthal)",zone_specifique,"Dans les secteurs soumis aux émissions sonores et atmosphériques issues des activités voisines et de infrastructures de transport, la conception des aménagements et des constructions devra veiller à limiter l’exposition des futurs occupants.","…créer des perméabilités vers les constructions édifiées en second rang pour faciliter l’accès à cet espace naturel. Pour les nouvelles constructions (sous forme d’habitat individuel dense) réalisées au nord-est du site en limite du tissu existant, route de Marienthal, le rapport d’échelle des formes Dans les secteurs soumis aux émissions sonores et atmosphériques issues des activités voisines et de infrastructures de transport, la conception des aménagements et des constructions devra veiller à limiter l’exposition des futurs occupants. économiques. Le développement de ce secteur s’appuie en outre sur la création potentielle d’une halte ferroviaire, un élément majeur qui favorise la vocation multimodale de celui-ci. Les voies d'accès et chemins pour les modes actifs seront développés en fonction de l’aménagement retenu sur le site.…",forte,"Le passage prescrit, pour un secteur spécifique du site (nord-est, en limite du tissu existant route de Marienthal), une conception des aménagements et constructions limitant l'exposition des futurs occupants au bruit issu des activités voisines et infrastructures de transport. Il ne s'agit pas d'un simple renvoi au classement sonore ou au PEB, mais d'une recommandation générale d'urbanisme visant la protection des futurs occupants, donc dans le périmètre diagBruit. La portée est géographiquement limitée à ce secteur du site, non à l'ensemble du document.",recommandation,opposable en compatibilité,autre,validé,False,,2026-08-26
171518c6d5441a4ad41c30cf32dbe4ca,9_200067874_orientations_amenagement_1_20260427.pdf,OAP,https://www.geoportail-urbanisme.gouv.fr/api/document/171518c6d5441a4ad41c30cf32dbe4ca/files/200067874_orientations_amenagement_1_20260427.pdf,alinea,Article L,,zone_specifique,"Dans les secteurs soumis aux émissions sonores et atmosphériques issues des activités voisines et des infrastructures de transport, la conception des aménagements et des constructions devra veiller à limiter l’exposition des futurs occupants.","…destinée à l’accueil de logements individuels de type habitat intermédiaire. L’aménagement de ce secteur devra ainsi limiter la densité des constructions tant en matière d’emprise au sol que de hauteur. La partie nord du site, limitrophe de l’urbanisation existante d’immeubles collectifs, privilégie Dans les secteurs soumis aux émissions sonores et atmosphériques issues des activités voisines et des infrastructures de transport, la conception des aménagements et des constructions devra veiller à limiter l’exposition des futurs occupants. Compléments d’urbanisation rue Boedecker Les deux secteurs d’extension planifiés le long de la rue Boedecker sont destinés à accueillir un développement urbain à vocation essentiellement résidentielle. PLUi Communauté d’Agglomération de Haguenau OAP sectorielles PLUi APPROUVE",forte,"Le passage établit une règle autonome pour l'OAP sectorielle concernée : dans les secteurs exposés aux émissions sonores (et atmosphériques) issues des activités voisines et des infrastructures de transport, la conception des aménagements et constructions doit limiter l'exposition des occupants. Il ne s'agit pas d'un simple renvoi au classement sonore ou au PEB, mais d'une recommandation de conception urbaine et architecturale propre à ce secteur d'OAP. La portée est limitée au secteur de l'OAP décrit (zone spécifique), pas à l'ensemble du document.",recommandation,opposable en compatibilité,lutte_bruit_existant,validé,False,,2026-08-26
171518c6d5441a4ad41c30cf32dbe4ca,10_200067874_orientations_amenagement_1_20260427.pdf,OAP,https://www.geoportail-urbanisme.gouv.fr/api/document/171518c6d5441a4ad41c30cf32dbe4ca/files/200067874_orientations_amenagement_1_20260427.pdf,alinea,Article L,,zone_specifique,"Dans les secteurs soumis aux émissions sonores et atmosphériques issues des infrastructures de transport, la conception des aménagements et des constructions devra veiller à limiter l’exposition des futurs occupants.","…eurs. La superficie du secteur d’urbanisation est de 1,8 hectare. Orientations relatives à la structuration et programmation urbaine du secteur La nouvelle urbanisation sera à dominante d’habitat diversifié. Les nouvelles constructions devront s’accorder au paysage urbain et architectural des tissus Dans les secteurs soumis aux émissions sonores et atmosphériques issues des infrastructures de transport, la conception des aménagements et des constructions devra veiller à limiter l’exposition des futurs occupants. au sud. L’opération se traversée par des liaisons en modes actifs. Les liaisons douces à aménager devront être conçues de manière à assurer leur connexion avec le réseau de mobilité douce, s’il existe en périphérie immédiate de la zone. Orientations de mise en valeur de l’environnement et du paysage…",forte,"Le passage recommande, pour cette OAP de secteur (1,8 hectare), que la conception des aménagements et constructions dans les secteurs soumis aux émissions sonores des infrastructures de transport limite l'exposition des futurs occupants. Ceci concerne bien la construction de bâtiments et l'aménagement urbain (dans le périmètre diagBruit), pas seulement l'infrastructure elle-même. Il ne s'agit pas d'un simple renvoi au classement sonore ou au PEB (aucune référence explicite à un arrêté ou à un isolement standard), mais d'une orientation propre au document. La portée est limitée au secteur d'OAP décrit, donc zone_specifique.",recommandation,opposable en compatibilité,lutte_bruit_existant,validé,False,,2026-08-26
